chain,project,symbol,rewardTokens,pool,stablecoin,ilRisk,exposure,poolMeta,underlyingTokens
Ethereum,uniswap-v2,BXX-WETH,None,27eadf89-9f87-4a1f-a637-62420a8b14d3,False,yes,multi,,"0x6b1a8f210ec6b7b6643cea3583fb0c079f367898, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v2,USDI-WETH,None,86422007-29b8-42bd-9aa6-ef66d7698bf3,False,yes,multi,,"0x2a54ba2964c8cd459dc568853f79813a60761b58, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Arbitrum,yieldwolf,MAI-USDC,0xb348B87b23D5977E2948E6f36ca07E1EC94d7328,97e1e919-ec61-45a3-8301-6ecc0c33493b,True,no,multi,,"0x3F56e0c36d275367b8C502090EDF38289b3dEa0d, 0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8"
Ethereum,unicrypt,BLANK-WETH,0x41A3Dba3D677E573636BA691a70ff2D606c29666,d17556e9-0cd6-4a0d-ac2e-27e035cb9ea0,False,yes,multi,5 days lock,"0x41A3Dba3D677E573636BA691a70ff2D606c29666, 0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2"
Avalanche,vesper,VAUSDC.E,0xE70EFb1ff1C0b63FDF84B5EA319693cf804914A8,11d0d541-888f-46b4-a864-1ccf6947e0d1,True,no,single,,0xA7D7079b0FEaD91F3e65f86E8915Cb59c1a4C664
Ethereum,bancor-v3,UNI,None,d78fc55c-9791-41d7-9701-685126da0e04,False,no,single,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984
Ethereum,uniswap-v2,G.O.A.T-WETH,None,c5d6beae-6564-4088-ad14-86411004dc99,False,yes,multi,,"0x74edaf28fc4b9e6a1618d613839daaf6a9d075db, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
BSC,dot-dot-finance,EPSBUSD-JCHF,"0xaf41054c1487b0e5e2b9250c0332ecbce6ce9d71, 0x84c97300a190676a19D1E13115629A11f8482Bd1",4674ea11-f0dc-42b0-8d06-595fa41e23aa,False,yes,multi,,0x5887cEa5e2bb7dD36F0C06Da47A8Df918c289A29
Polygon,uniswap-v3,WETH-NFTI,None,d82db88a-19b8-4f24-a0b3-8c3304c24ebe,False,yes,multi,0.3%,"0x7ceb23fd6bc0add59e62ac25578270cff1b9f619, 0xc75ea0c71023c14952f3c7b9101ecbbaa14aa27a"
Ethereum,nftx,PUDGY-WETH,0xabea7663c472648d674bd3403d94c858dfeef728,a7db18fc-ae70-46c1-a00e-65a0b1625931,False,yes,multi,,"0xabea7663c472648d674bd3403d94c858dfeef728, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v3,SILO-USDC,None,0096c851-d733-453a-8c9e-c8b32b2559c0,False,yes,multi,1%,"0x6f80310ca7f2c654691d1383149fa1a57d8ab1f8, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
Polygon,quickswap-dex,USDC-CP,None,9138fc94-5295-4b4c-89f2-dc2c718e1901,False,yes,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0xf9d3d8b25b95bcda979025b74fdfa7ac3f380f9f"
Osmosis,osmosis,CMDX-OSMO,None,c20ab9dc-2cc0-48f9-a39f-25a9c9c7b764,False,yes,multi,7day,None
Osmosis,osmosis,CMDX-OSMO,None,e64ca2ae-e4c7-45e9-9f90-0b6ce84ea00c,False,yes,multi,1day,None
Osmosis,osmosis,CMDX-OSMO,None,e66dbdea-4484-4788-977c-59984a46886c,False,yes,multi,14day,None
Solana,friktion,USDC,None,d7d05f52-51c0-480e-b969-cb2b4a584250,True,yes,single,Basis Yield,None
Ethereum,uniswap-v2,TRUST-WETH,None,cdb1f7fa-9db9-42b3-b458-25c0593a24a1,False,yes,multi,,"0x57700244b20f84799a31c6c96dadff373ca9d6c5, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Vechain,verocket,VVET-VEUSD,None,cdd68f10-59a2-441d-b9e8-c02ae6ad8ca1,False,yes,multi,,None
Polygon,mm-finance-polygon,MLP-WETH,0x22a31bD4cB694433B6de19e0aCC2899E553e9481,7c3f6dee-b1d9-4481-b1df-21f93c5ad818,False,yes,multi,,"0x0d5665A2319526A117E68E38EBEA4610aA8298F8, 0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619"
Ethereum,uniswap-v2,BPRO-WETH,None,47b780bd-31e1-41e9-aeeb-2c551b712b0a,False,yes,multi,,"0xbbbbbbb5aa847a2003fbc6b5c16df0bd1e725f61, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v2,WETH-COTI,None,17b013f7-39fa-417d-91d0-b31e176cc7f6,False,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xddb3422497e61e13543bea06989c0789117555c5"
Optimism,beefy,DAI,None,248c7b16-a0dc-46a6-a0c0-5d38017e2f86,True,no,single,Aave,None
Optimism,velodrome,WETH-OPP,0x3c8B650257cFb5f272f799F5e2b4e65093a11a05,e4038dc3-3a22-46c3-9fcb-bfb7d8af3a3b,False,yes,multi,,"0x4200000000000000000000000000000000000006, 0x676f784d19c7f1ac6c6beaeaac78b02a73427852"
Ethereum,damm-finance,WOO,None,e8d82d49-ea89-4e99-a919-e5c9f37d0541,False,no,single,,0x4691937a7508860F876c9c0a2a617E7d9E945D4B
Ethereum,uniswap-v3,USDC-ZZ,None,0d9b5b8e-86e7-4d01-9a83-a9fcb3609dbf,False,yes,multi,0.3%,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, 0xc91a71a1ffa3d8b22ba615ba1b9c01b2bbbf55ad"
Fantom,beefy,USDC-FTM,None,548d98f0-0206-4c76-9767-3ab29b00f543,False,yes,multi,Equalizer,None
Fantom,yearn-finance,YVCURVE-TRICRYPTO,None,587de78d-432b-4889-ad5e-2cd673533b44,False,yes,multi,,None
Ethereum,uniswap-v2,CWEB-USDT,None,bf6d274a-e63c-420e-885f-1fa1c5ae8268,False,yes,multi,,"0x505b5eda5e25a67e1c24a2bf1a527ed9eb88bf04, 0xdac17f958d2ee523a2206206994597c13d831ec7"
Polygon,balancer,USDC-TUSD-DAI-USDT,,b7089f84-a3da-4ae8-85ee-ea96e78384c7,True,no,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0x2e1ad108ff1d8c782fcbbb89aad783ac49586756, 0x8f3cf7ad23cd3cadbd9735aff958023239c6a063, 0xc2132d05d31c914a87c6611c10748aeb04b58e8f"
Ethereum,wing-finance,USDT,0xDb0f18081b505A7DE20B18ac41856BCB4Ba86A1a,42e8b934-2df6-49e5-9170-70bc386a6f01,True,no,single,,None
Ethereum,frigg.eco,ATT,None,da4507f9-1daf-4442-a9a0-e2fdebfcc9bd,False,no,single,Frigg Token Pool,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48
Avalanche,kyberswap,YUSD-SAVAX,"0x39fc9e94caeacb435842fadedecb783589f50f5f, 0x8729438eb15e2c8b576fcc6aecda6a148776c0f5, 0x77777777777d4554c39223c354a05825b2e8faa3",c53ce7b9-a58f-45eb-8855-83c255552356,False,yes,multi,0.04%,"0x111111111111ed1d73f860f57b2798b683f2d325, 0x2b2c81e08f1af8835a78bb2a90ae924ace0ea4be"
Avalanche,trader-joe-dex,KINE-USDT.E,,4c5123a3-798e-486a-9014-95d374bff748,False,yes,multi,,"0xa9c1740fa56e4c0f6ce5a792fd27095c8b6ccd87, 0xc7198437980c041c805a1edcba50c1ce5db95118"
Ethereum,uniswap-v3,MIM-USDC,None,7f433dab-a223-4004-a5ac-cccccf116149,True,no,multi,0.05%,"0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
BSC,biswap,WEX-WBNB,0x965f527d9159dce6288a2219db51fc6eef120dd1,3b4be0b7-24df-4fe8-9a12-7ee3528daaa7,False,yes,multi,,"0xa9c41A46a6B3531d28d5c32F6633dd2fF05dFB90, 0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c"
Fantom,spookyswap,WFTM-WOO,0x841fad6eae12c286d1fd18d1d525dffa75c7effe,4f49086b-d6af-4610-973d-112392f2e0bc,False,yes,multi,,"0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83, 0x6626c47c00F1D87902fc13EECfaC3ed06D5E8D8a"
Fantom,yearn-finance,YVMIM,None,f4ad198a-eb39-4a3f-965a-cd1cdc86586c,True,no,single,,None
BSC,beefy,BANANA,None,752a1111-3aeb-46e4-803f-51e095888b6a,False,no,single,Apeswap,None
Arbitrum,uniswap-v3,MGN-USDC,None,f9e9437b-237e-4180-9280-af1b8043af7e,False,yes,multi,1%,"0xfc77b86f3ade71793e1eec1e7944db074922856e, 0xff970a61a04b1ca14834a43f5de4533ebddb5cc8"
Solana,raydium,FLWR-USDC,None,b37cea90-5ce2-4c4b-9a86-b757bf179033,False,yes,multi,,None
Avalanche,yield-yak-aggregator,USDC.E-USDC,None,0dd47764-5fb3-4410-aa0f-fb69ab55f5a7,True,no,multi,traderjoe,"0xA7D7079b0FEaD91F3e65f86E8915Cb59c1a4C664, 0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E"
Ethereum,uniswap-v3,MUSE-WETH,None,f99f46dc-e5cc-44fc-9bbc-74d8bbc40bf8,False,yes,multi,1%,"0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v2,WETH-MCONTENT,None,8b8e11d7-1688-4680-b691-36bd4fc549fb,False,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xd3c51de3e6dd9b53d7f37699afb3ee3bf9b9b3f4"
Ethereum,uniswap-v2,BMI-WETH,None,d9be15ff-6f10-49eb-b3a2-5bf7dc86f05d,False,yes,multi,,"0x725c263e32c72ddc3a19bea12c5a0479a81ee688, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,convex-finance,BBTC-SBTCCRV,"0xd533a949740bb3306d119cc777fa900ba034cd52, 0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",b8d0fb5e-bb88-4352-929f-1e9c0eb2b663,False,no,multi,,"0x9BE89D2a4cd102D8Fecc6BF9dA793be995C22541, 0x075b1bb99792c9E1041bA13afEf80C91a1e70fB3"
Ethereum,uniswap-v2,MXS-WETH,None,40a236c5-d891-4fac-b512-1ff40fe097a0,False,yes,multi,,"0x632fd938b98d740faee69112ed41257be3f83c7c, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v2,REQ-USDC,None,5ecd9e6f-891d-460a-a753-fbd624e37cb9,False,yes,multi,,"0x8f8221afbb33998d8584a2b05749ba73c37a938a, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
BSC,beefy,USDC-BUSD,None,752be3ce-a2c2-4223-ab4b-f2c46fa1433a,True,no,multi,Pancakeswap,None
Ethereum,yearn-finance,YVCURVE-GUSD,None,59aace5d-4dff-4fd7-81f3-1a3d5bcaab5e,False,yes,multi,,None
Carbon,demex,USDC-ETH,swth,fa68232e-c2ae-4bd9-958d-92f30035d69f,False,yes,multi,,"usdc.1.2.343151, eth.1.2.942d87"
Ethereum,uniswap-v3,SPANK-USDC,None,9d1024a0-7abe-460c-848a-4a1d0bc833d4,False,yes,multi,"1%, stablePool=false","0x42d6622dece394b54999fbd73d108123806f6a18, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
Arbitrum,uniswap-v3,GMD-USDC,None,7ddd3747-7414-4e09-8578-e80c6840c578,False,yes,multi,1%,"0x4945970efeec98d393b4b979b9be265a3ae28a8b, 0xff970a61a04b1ca14834a43f5de4533ebddb5cc8"
Klaytn,kokoa-finance,OUSDT,0xb15183d0d4d5e86ba702ce9bb7b633376e7db29f,347dead7-bb12-4fba-858a-2929c67ea451,True,no,single,,None
Ethereum,bancor-v3,DAO,None,7a97797f-1f41-4891-874b-ef1cf143cea1,False,no,single,,0x0f51bb10119727a7e5eA3538074fb341F56B09Ad
Ethereum,sushiswap,SUSHI-FRAX,,dad4fe21-a5e0-4d76-bb4b-b0073ca4c351,False,yes,multi,,"0x6b3595068778dd592e39a122f4f5a5cf09c90fe2, 0x853d955acef822db058eb8505911ed77f175b99e"
Solana,raydium,CSM-USDC,None,132efa1d-8464-4bfd-b1f6-c30e5a0a3d9b,False,yes,multi,,None
Dogechain,yodeswap,USDC-USDT,0x6FC4563460d5f45932C473334d5c1C5B4aEA0E01,e580dfdc-05b6-4698-acea-90ca7591a135,True,no,multi,,"0x765277EebeCA2e31912C9946eAe1021199B39C61, 0xE3F5a90F9cb311505cd691a46596599aA1A0AD7D"
Fantom,homora-v2,FUSDT-WFTM,None,5bbb3479-5257-4243-b9cb-571a66e025a6,False,yes,multi,,None
Ethereum,uniswap-v2,WOMI-WETH,None,4035b45d-3bc1-46a8-a3c6-cbf69b7dab5b,False,yes,multi,,"0x04969cd041c0cafb6ac462bd65b536a5bdb3a670, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Arbitrum,beefy,MIM-ETH,None,cb74c169-7ba2-40a9-a406-d543e8feea75,False,yes,multi,Sushiswap,None
Ethereum,uniswap-v2,DAI-$LSVR,None,5b5ab578-4f00-4d0f-9686-c3cd1d6258c9,False,yes,multi,,"0x6b175474e89094c44da98b954eedeac495271d0f, 0x79a06acb8bdd138beeecce0f1605971f3ac7c09b"
Ethereum,uniswap-v3,SUSD-SNX,None,bd3149be-ddd0-40e2-a75d-9d94cd1290bf,False,yes,multi,1%,"0x57ab1ec28d129707052df4df418d58a2d46d5f51, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f"
Solana,raydium,OXS-USDC,None,27bb5a35-859d-401e-83a4-00b4d026ab0a,False,yes,multi,,None
Carbon,demex,ETH-SWTH,swth,7fdf6d62-388f-46a5-a59e-1d6b926f3fff,False,yes,multi,,"eth.1.2.942d87, swth"
Ethereum,uniswap-v2,BSL-WETH,None,b8773184-8b48-4b01-9e8c-49c29c07f0ec,False,yes,multi,,"0x0af55d5ff28a3269d69b98680fd034f115dd53ac, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Moonbeam,beefy,USDCWH-GLMR,None,6595ed89-1100-4700-b608-6f66c99ed90f,False,yes,multi,Stellaswap,None
Solana,raydium,STSOL-USDT,None,15bd7471-da68-4d7c-bfa2-f1c007a4e4c4,False,yes,multi,,None
Polygon,uniswap-v3,WMATIC-LDO,None,080bca3f-1b61-475e-b062-0b4a32e67caf,False,yes,multi,0.3%,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0xc3c7d422809852031b44ab29eec9f1eff2a58756"
Ethereum,uniswap-v2,WETH-FCL,None,6d73a77f-980b-4147-8747-b16389494497,False,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xf4d861575ecc9493420a3f5a14f85b13f0b50eb3"
Metis,beefy,MDAI-MUSDC,None,16a9fe1e-7817-4da1-8892-15736794191c,True,no,multi,Hermes,None
Fantom,comb-financial,FTM-USDC,0xaE45a827625116d6C0C40B5D7359EcF68F8e9AFD,67aae5d6-af7b-4f9a-8be3-6a8767036f17,False,yes,multi,,"0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83, 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75"
Ethereum,uniswap-v2,MILFIN-WETH,None,91bf3c54-ad59-4051-8ef3-78077a2c72a6,False,yes,multi,,"0x512abe7b6299ae9a8de3a02e964ebca0926c3e49, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v2,UMAD-WETH,None,a245c671-034b-4fd2-ad36-ecbb658effba,False,yes,multi,,"0x31c2415c946928e9fd1af83cdfa38d3edbd4326f, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v3,WETH-CHESS,None,1bcec8df-acdf-4e44-9a73-7e64f39fe574,False,yes,multi,"1%, stablePool=false","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xd6123271f980d966b00ca4fca6c2c021f05e2e73"
Ethereum,euler,OSQTH,0xd9fcd98c322942075a5c3860693e9f4f03aae07b,840eb6d9-8249-48e5-a76f-59c59aa1c1da,False,no,single,,0xf1b99e3e573a1a9c5e6b2ce818b617f0e664e86b
Polygon,quickswap-dex,USDC-TUSD,None,a4d25432-6436-46ff-8311-80d9d68b93bf,True,no,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0x2e1ad108ff1d8c782fcbbb89aad783ac49586756"
Ethereum,aura,DFX-WETH,"0xba100000625a3754423978a60c9317c58a424e3d, 0xc0c293ce456ff0ed870add98a0828dd4d2903dbf",d61dfa99-2a7d-4215-a68e-0d2c41b1c70b,False,yes,multi,,"0x888888435fde8e7d4c54cab67f206e4199454c60, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Optimism,o3-swap,USDC,0xee9801669c6138e84bd50deb500827b776777d28,0d89c6f6-60ee-4f5f-8b28-b8e36e68c015,True,no,single,,"0x7f5c764cbc14f9669b88837ca1490cca17c31607, 0x4c66a27ecec5af2e87ad8c8ce5fb4cfc30437ec3"
Carbon,demex,BUSD-SWTH,swth,352ac0c9-eb72-4270-9f04-9298e8983224,False,yes,multi,,"busd.1.6.754a80, swth"
Metis,hermes-protocol,HUM-METIS,"0xb27BbeaACA2C00d6258C3118BAB6b5B6975161c8, 0x4aAC94985cD83be30164DfE7e9AF7C054D7d2121",b88ae522-b60a-4f5e-838c-01596f72b299,False,yes,multi,,"0x4aAC94985cD83be30164DfE7e9AF7C054D7d2121, 0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000"
Polygon,quickswap-dex,USDC-FYN,None,b78fc3b5-2552-4470-b51b-422375135e11,False,yes,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0x3b56a704c01d650147ade2b8cee594066b3f9421"
Ethereum,uniswap-v3,IOTX-USDT,None,d99c6f3c-0ab0-4097-8b1c-76ad22bc5f8a,False,yes,multi,0.3%,"0x6fb3e0a217407efff7ca062d46c26e5d60a14d69, 0xdac17f958d2ee523a2206206994597c13d831ec7"
Ethereum,yearn-finance,YVSUSHI,None,a31033f1-a477-465f-882b-8f92e71afe16,False,no,single,,None
Ethereum,uniswap-v3,WETH-RPC,None,77117229-30cc-4290-aada-b3eae0ef6f82,False,yes,multi,"0.3%, stablePool=false","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xed025a9fe4b30bcd68460bca42583090c2266468"
Ethereum,uniswap-v2,DBNB-WETH,None,cd22694a-4a52-4aaa-b470-9fefdc29e7d2,False,yes,multi,,"0x833850be8858722cfc5e5e75f2fe6275e055d888, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v2,ZOGI-WETH,None,bb7543e9-8e48-4f54-9b3c-b6cd09d64f1d,False,yes,multi,,"0x7e80e4d7d5725499791cf8b17a4586f1f0672a0c, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,harvest-finance,ETH-SETH2,None,9293b596-48cb-4888-b40a-b59fa71524c0,False,no,multi,Uniswap,None
Ethereum,euler,RAI,0xd9fcd98c322942075a5c3860693e9f4f03aae07b,587db7ad-69eb-4b5b-ae35-60f4a3bc23f4,True,no,single,,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919
Solana,frakt,DEGODS,None,4897db68-67e8-4375-bbf4-17805bc2552a,False,no,single,,None
Fantom,yearn-finance,YVLINK,None,099652da-279c-45db-a3e2-c4ca03972523,False,no,single,,None
Ethereum,uniswap-v2,WETH-SONIC,None,e5d74413-71e2-479f-aac7-29444950d15c,False,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xd1cd47746b8e72359b28c1c84a4f6a19dc1a0ee5"
BSC,apeswap-lending,DOT,,12b52f4f-7598-474a-96ae-0561f178b29a,False,no,single,,0x7083609fCE4d1d8Dc0C979AAb8c869Ea2C873402
Ethereum,uniswap-v2,WETH-DOGEGF,None,eaf547cb-60da-4213-b835-43f26edcef9e,False,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xfb130d93e49dca13264344966a611dc79a456bc5"
NEAR,burrow,LINEAR,token.burrow.near,433a7c6e-f093-4a0b-a1bb-d50ee178d7e9,False,no,single,,linear-protocol.near
Ethereum,uniswap-v2,WETH-CRBN,None,51dcf790-ec68-49cb-ac70-5515a89bbedc,False,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xcdeee767bed58c5325f68500115d4b722b3724ee"
Ethereum,uniswap-v2,HRD-WETH,None,0b6590da-e323-42c5-be25-87826e6ef91b,False,yes,multi,,"0x461b71cff4d4334bba09489ace4b5dc1a1813445, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v3,DVI-WETH,None,ec17c66f-17cf-411e-8630-6f6439edbeed,False,yes,multi,1%,"0x10633216e7e8281e33c86f02bf8e565a635d9770, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v2,XFIT-USDC,None,ec8ff07b-b903-4899-845d-d5128420e8d8,False,yes,multi,,"0x4aa41bc1649c9c3177ed16caaa11482295fc7441, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
Avalanche,kyberswap,YUSD-USDC,"0x39fc9e94caeacb435842fadedecb783589f50f5f, 0x77777777777d4554c39223c354a05825b2e8faa3",c31204a4-ea45-4e1d-937f-3f5e347c8567,True,no,multi,0.01%,"0x111111111111ed1d73f860f57b2798b683f2d325, 0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e"
BSC,biswap,VET-WBNB,0x965f527d9159dce6288a2219db51fc6eef120dd1,18ed0d42-2be2-43ff-90d8-92993bfa4253,False,yes,multi,,"0x6FDcdfef7c496407cCb0cEC90f9C5Aaa1Cc8D888, 0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c"
Ethereum,uniswap-v2,RDPX-WETH,None,4fd30f85-c7eb-43c8-8730-63f40c5e701c,False,yes,multi,,"0x0ff5a8451a839f5f0bb3562689d9a44089738d11, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Polygon,arrakis-finance,USDC-WETH,None,b5d3695a-2f79-45a1-8155-2157e1d509e5,False,yes,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0x7ceb23fd6bc0add59e62ac25578270cff1b9f619"
Solana,friktion,SCNSOL,None,e2e18626-d2df-40f2-8eb8-3f43e7ac0e5a,False,yes,single,Covered Call,None
BSC,beefy,ADA-BNB,None,6b269a1d-d0b7-4aeb-a96b-9f282ea78d86,False,yes,multi,Apeswap,None
Optimism,beefy,VELO-USDC,None,6abdd4b9-a3be-4dd8-8633-9319b794049c,False,yes,multi,Velodrome,None
Avalanche,vector-finance,MONEY,None,7ec8d5b8-684e-4513-ac5d-3cd5ec6726df,True,no,single,,None
Ethereum,uniswap-v3,SKEB-USDC,None,e3d1baed-86d6-4c74-af0f-68e186129504,False,yes,multi,1%,"0x6d614686550b9e1c1df4b2cd8f91c9d4df66c810, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
Avalanche,ribbon,SAVAX,None,b5a29120-68a3-4120-92eb-121266f0bc35,False,yes,single,Covered-Call,0x2b2c81e08f1af8835a78bb2a90ae924ace0ea4be
Ethereum,sushiswap,WETH-DAOX,,9dd2f014-8568-4bb6-8680-8ffa25e5473c,False,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xe00639a1f59b52773b7d39d9f9bef07f6248dbae"
Ethereum,uniswap-v2,FLOKI-WETH,None,5bb45231-a355-4d3f-aa11-5b0600ac1ead,False,yes,multi,,"0xb1f4b66104353ec63d8d59d3da42c0b4fb06e7f3, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Arbitrum,uniswap-v3,DPX-WETH,None,ce53d880-7ebf-40c5-9d97-e4c0fa0bc127,False,yes,multi,1%,"0x6c2c06790b3e3e3c38e12ee22f8183b37a13ee55, 0x82af49447d8a07e3bd95bd0d56f35241523fbab1"
BSC,bolide,BUSD,None,dba42a88-8f2d-4a90-ad01-5a0517c731b1,True,no,single,,None
Polygon,quickswap-dex,DAI-VSQ,None,c4ea5f2b-02ba-4a40-ae52-983db9506e50,False,yes,multi,,"0x8f3cf7ad23cd3cadbd9735aff958023239c6a063, 0xac4f52612d471e228fb3879c798fc3c0c65f57ed"
Ethereum,uniswap-v2,MAPS-WETH,None,c2b278ea-81e2-4bde-a225-508076717df0,False,yes,multi,,"0x2b915b505c017abb1547aa5ab355fbe69865cc6d, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
BSC,mdex,BCH-WBNB,0x9c65ab58d8d978db963e63f2bfb7121627e3a739,cedbbcad-6f28-4478-8c6f-31a0ae85d55b,False,yes,multi,,"0x8ff795a6f4d97e7887c79bea79aba5cc76444adf, 0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c"
BSC,alpaca-finance,BTCB-BNB,None,e738d6e6-333d-4352-9f33-30a3406262b8,False,yes,multi,PancakeSwap,None
Ethereum,sushiswap,WBTC-WPI,,7f258487-b21e-4ede-ba81-0636cdf70f32,False,yes,multi,,"0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, 0xa6e265667e1e18c28f2b5dc529f775c5f0d56d4a"
Optimism,granary-finance,OP,None,3d9366bb-7059-4c94-9160-4f38f6af3e9e,False,no,single,,0x4200000000000000000000000000000000000042
Ethereum,civfund,CIV,0x73a83269b9bbafc427e76be0a2c1a1db2a26f4c2,6ebee975-7e4f-481c-8609-7f590a276a3b,False,no,single,,0x37fe0f067fa808ffbdd12891c0858532cfe7361d
Ethereum,uniswap-v2,CRAMER-WETH,None,b69f70be-940d-4192-9e4b-8e643bad1899,False,yes,multi,,"0x64df3aab3b21cc275bb76c4a581cf8b726478ee0, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Avalanche,trader-joe-dex,PIZZA-WAVAX,,94a839f8-1786-4f5d-861f-8f7914e4f4f4,False,yes,multi,,"0x6121191018baf067c6dc6b18d42329447a164f05, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
Ethereum,uniswap-v2,BIST-WETH,None,6d20e1af-838a-4084-8656-709907297d2f,False,yes,multi,,"0x6e8908cfa881c9f6f2c64d3436e7b80b1bf0093f, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Arbitrum,balancer,MAGIC-USDC,0x040d1edc9569d4bab2d15287dc5a4f10f56a56b8,ddca6577-479e-419d-b443-1442b1b49d60,False,yes,multi,,"0x539bde0d7dbd336b79148aa742883198bbf60342, 0xff970a61a04b1ca14834a43f5de4533ebddb5cc8"
Ethereum,uniswap-v2,WETH-ASKO,None,8213659d-b516-4751-aebb-ca617096ab03,False,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xeeee2a622330e6d2036691e983dee87330588603"
Ethereum,uniswap-v2,CHANGE-USDC,None,8130bbbc-3f7f-40db-95e5-8e6739c9e035,False,yes,multi,,"0x7051faed0775f664a0286af4f75ef5ed74e02754, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
